Type,Name,lon,lat
T,Middle_America_Trench,-91.03344254,12.7436234
T,Middle_America_Trench,-90.99328833,12.73023866
T,Middle_America_Trench,-90.93488221,12.70468598
T,Middle_America_Trench,-90.86795853,12.68278369
T,Middle_America_Trench,-90.80711883,12.66331498
T,Middle_America_Trench,-90.70004094,12.62924474
T,Middle_America_Trench,-90.65015238,12.61464321
T,Middle_America_Trench,-90.60756458,12.59517451
T,Middle_America_Trench,-90.5406409,12.56718824
T,Middle_America_Trench,-90.46885005,12.54285236
T,Middle_America_Trench,-90.41166072,12.51486609
T,Middle_America_Trench,-90.31796757,12.47957906
T,Middle_America_Trench,-90.25956145,12.45767677
T,Middle_America_Trench,-90.22427442,12.44550882
T,Middle_America_Trench,-90.16830189,12.41995615
T,Middle_America_Trench,-90.12936447,12.40170423
T,Middle_America_Trench,-90.08677668,12.38466912
T,Middle_America_Trench,-90.03445453,12.3664172
T,Middle_America_Trench,-89.9991675,12.35181567
T,Middle_America_Trench,-89.94319496,12.32991338
T,Middle_America_Trench,-89.89695679,12.31166146
T,Middle_America_Trench,-89.85071861,12.29219276
T,Middle_America_Trench,-89.78257813,12.26664008
T,Middle_America_Trench,-89.74607431,12.25082176
T,Middle_America_Trench,-89.67793383,12.22526908
T,Middle_America_Trench,-89.62074451,12.20336678
T,Middle_America_Trench,-89.54043609,12.17781411
T,Middle_America_Trench,-89.48933074,12.1583454
T,Middle_America_Trench,-89.4339666,12.13157593
T,Middle_America_Trench,-89.38772842,12.10724004
T,Middle_America_Trench,-89.34635742,12.08412095
T,Middle_America_Trench,-89.29403527,12.06830263
T,Middle_America_Trench,-89.23684595,12.04396675
T,Middle_America_Trench,-89.18574059,12.03058201
T,Middle_America_Trench,-89.13828562,12.01963086
T,Middle_America_Trench,-89.09691462,12.00259575
T,Middle_America_Trench,-89.04945965,11.98556063
T,Middle_America_Trench,-88.9971375,11.96487513
T,Middle_America_Trench,-88.95820008,11.94784001
T,Middle_America_Trench,-88.92291305,11.93202168
T,Middle_America_Trench,-88.8718077,11.91011939
T,Middle_America_Trench,-88.80001684,11.87726595
T,Middle_America_Trench,-88.74282751,11.85779724
T,Middle_America_Trench,-88.69537254,11.83467815
T,Middle_America_Trench,-88.63209924,11.80790868
T,Middle_America_Trench,-88.60654657,11.79574074
T,Middle_America_Trench,-88.56395877,11.77566363
T,Middle_America_Trench,-88.53293052,11.75619493
T,Middle_America_Trench,-88.50920303,11.74585218
T,Middle_America_Trench,-88.49034272,11.73611782
T,Middle_America_Trench,-88.45627249,11.72090789
T,Middle_America_Trench,-88.42585263,11.70630636
T,Middle_America_Trench,-88.40029996,11.69535522
T,Middle_America_Trench,-88.37170529,11.68318728
T,Middle_America_Trench,-88.3491946,11.67041094
T,Middle_America_Trench,-88.31877475,11.65398422
T,Middle_America_Trench,-88.27314496,11.6357323
T,Middle_America_Trench,-88.24211671,11.62356436
T,Middle_America_Trench,-88.21960602,11.61322161
T,Middle_America_Trench,-88.15876631,11.58888573
T,Middle_America_Trench,-88.13564722,11.57732618
T,Middle_America_Trench,-88.09610141,11.55420709
T,Middle_America_Trench,-88.06811515,11.53717198
T,Middle_America_Trench,-88.03465331,11.51770327
T,Middle_America_Trench,-88.00545025,11.50066815
T,Middle_America_Trench,-87.97198841,11.47815746
T,Middle_America_Trench,-87.94521894,11.45808035
T,Middle_America_Trench,-87.92635863,11.44104524
T,Middle_America_Trench,-87.9105403,11.43009409
T,Middle_America_Trench,-87.87829526,11.4063666
T,Middle_America_Trench,-87.85152578,11.38020553
T,Middle_America_Trench,-87.83023189,11.365604
T,Middle_America_Trench,-87.8071128,11.34735208
T,Middle_America_Trench,-87.78277691,11.33335895
T,Middle_America_Trench,-87.75783263,11.31449864
T,Middle_America_Trench,-87.74140591,11.3029391
T,Middle_America_Trench,-87.71159445,11.28529558
T,Middle_America_Trench,-87.68969216,11.27251924
T,Middle_America_Trench,-87.67083185,11.26400168
T,Middle_America_Trench,-87.65197154,11.25000855
T,Middle_America_Trench,-87.62276848,11.22688946
T,Middle_America_Trench,-87.5972158,11.20498717
T,Middle_America_Trench,-87.56922954,11.18551846
T,Middle_America_Trench,-87.54976083,11.16970014
T,Middle_America_Trench,-87.53272571,11.15509861
T,Middle_America_Trench,-87.51569059,11.13806349
T,Middle_America_Trench,-87.4937883,11.12224516
T,Middle_America_Trench,-87.471886,11.10277646
T,Middle_America_Trench,-87.44998371,11.07965737
T,Middle_America_Trench,-87.42929821,11.06627263
T,Middle_America_Trench,-87.41104629,11.05045431
T,Middle_America_Trench,-87.39036079,11.03341919
T,Middle_America_Trench,-87.37210888,11.01760086
T,Middle_America_Trench,-87.35142338,10.99691536
T,Middle_America_Trench,-87.33317147,10.97866345
T,Middle_America_Trench,-87.29180047,10.93607565
T,Middle_America_Trench,-87.26503099,10.91417336
T,Middle_America_Trench,-87.25286305,10.89592145
T,Middle_America_Trench,-87.23096076,10.87766953
T,Middle_America_Trench,-87.20540808,10.84724968
T,Middle_America_Trench,-87.17863861,10.82048021
T,Middle_America_Trench,-87.16282028,10.80587868
T,Middle_America_Trench,-87.14578517,10.78640997
T,Middle_America_Trench,-87.12753325,10.76694127
T,Middle_America_Trench,-87.10198057,10.74260538
T,Middle_America_Trench,-87.07277751,10.71096873
T,Middle_America_Trench,-87.04235766,10.67203132
T,Middle_America_Trench,-87.02288895,10.65012902
T,Middle_America_Trench,-87.00463704,10.62822673
T,Middle_America_Trench,-86.98516833,10.60632443
T,Middle_America_Trench,-86.98030116,10.59902367
T,Middle_America_Trench,-86.96204925,10.57833817
T,Middle_America_Trench,-86.94623092,10.56251984
T,Middle_America_Trench,-86.93771336,10.54913511
T,Middle_America_Trench,-86.92554542,10.5296664
T,Middle_America_Trench,-86.91216068,10.51141449
T,Middle_America_Trench,-86.89512557,10.48951219
T,Middle_America_Trench,-86.87200648,10.46274272
T,Middle_America_Trench,-86.84036983,10.43110607
T,Middle_America_Trench,-86.80629959,10.38608469
T,Middle_America_Trench,-86.78074691,10.3629656
T,Middle_America_Trench,-86.76127821,10.33619613
T,Middle_America_Trench,-86.74424309,10.30820986
T,Middle_America_Trench,-86.721124,10.28144039
T,Middle_America_Trench,-86.69070415,10.24858695
T,Middle_America_Trench,-86.65298353,10.21816709
T,Middle_America_Trench,-86.63473161,10.20478236
T,Middle_America_Trench,-86.61161252,10.18409686
T,Middle_America_Trench,-86.59153542,10.16706174
T,Middle_America_Trench,-86.5738919,10.14515944
T,Middle_America_Trench,-86.54894762,10.12143196
T,Middle_America_Trench,-86.5331293,10.10257165
T,Middle_America_Trench,-86.51731098,10.08188615
T,Middle_America_Trench,-86.49662547,10.05755026
T,Middle_America_Trench,-86.47959036,10.03929835
T,Middle_America_Trench,-86.4704644,10.02530522
T,Middle_America_Trench,-86.45403768,10.00522811
T,Middle_America_Trench,-86.43761096,9.988192996
T,Middle_America_Trench,-86.42057584,9.964465509
T,Middle_America_Trench,-86.39806515,9.938304435
T,Middle_America_Trench,-86.38407201,9.924311302
T,Middle_America_Trench,-86.36886209,9.904842595
T,Middle_America_Trench,-86.35547735,9.892674653
T,Middle_America_Trench,-86.345743,9.879898315
T,Middle_America_Trench,-86.33296666,9.866513579
T,Middle_America_Trench,-86.31714833,9.845828078
T,Middle_America_Trench,-86.30193841,9.828792959
T,Middle_America_Trench,-86.29159566,9.80567387
T,Middle_America_Trench,-86.27699413,9.78681356
T,Middle_America_Trench,-86.26421779,9.77221203
T,Middle_America_Trench,-86.25144145,9.75152653
T,Middle_America_Trench,-86.24231549,9.739358588
T,Middle_America_Trench,-86.23075595,9.722323469
T,Middle_America_Trench,-86.21554602,9.705288351
T,Middle_America_Trench,-86.20033609,9.687644836
T,Middle_America_Trench,-86.19060174,9.679735673
T,Middle_America_Trench,-86.17965059,9.663917349
T,Middle_America_Trench,-86.1571399,9.648099025
T,Middle_America_Trench,-86.14558036,9.637756275
T,Middle_America_Trench,-86.13097883,9.623763142
T,Middle_America_Trench,-86.12306966,9.612811994
T,Middle_America_Trench,-86.10907653,9.595776876
T,Middle_America_Trench,-86.08960782,9.579350154
T,Middle_America_Trench,-86.07561469,9.564140227
T,Middle_America_Trench,-86.05918797,9.548321903
T,Middle_America_Trench,-86.03971926,9.529461593
T,Middle_America_Trench,-86.01660017,9.508776092
T,Middle_America_Trench,-86.00139025,9.491132577
T,Middle_America_Trench,-85.98618032,9.474705856
T,Middle_America_Trench,-85.96732001,9.458279134
T,Middle_America_Trench,-85.95089329,9.439418825
T,Middle_America_Trench,-85.9277742,9.422992103
T,Middle_America_Trench,-85.91134748,9.409607368
T,Middle_America_Trench,-85.8857948,9.391355455
T,Middle_America_Trench,-85.87484365,9.37979591
T,Middle_America_Trench,-85.8645009,9.362760792
T,Middle_America_Trench,-85.85111617,9.346942468
T,Middle_America_Trench,-85.83590624,9.328082158
T,Middle_America_Trench,-85.82191311,9.309830246
T,Middle_America_Trench,-85.80609478,9.295228715
T,Middle_America_Trench,-85.78845127,9.279410391
T,Middle_America_Trench,-85.7616818,9.24838214
T,Middle_America_Trench,-85.72761156,9.225871448
T,Middle_America_Trench,-85.71179323,9.213095109
T,Middle_America_Trench,-85.68684895,9.196668388
T,Middle_America_Trench,-85.66738025,9.18571724
T,Middle_America_Trench,-85.6357436,9.172940901
T,Middle_America_Trench,-85.59558939,9.165640136
T,Middle_America_Trench,-85.5517848,9.155905783
T,Middle_America_Trench,-85.51467258,9.158339371
T,Middle_America_Trench,-85.49155349,9.165640136
T,Middle_America_Trench,-85.46478402,9.172332504
T,Middle_America_Trench,-85.42402141,9.171724107
T,Middle_America_Trench,-85.38325881,9.161989754
T,Middle_America_Trench,-85.36013972,9.152863797
T,Middle_America_Trench,-85.31572673,9.140695856
T,Middle_America_Trench,-85.28469848,9.129136311
T,Middle_America_Trench,-85.25427863,9.112101193
T,Middle_America_Trench,-85.22994274,9.089590501
T,Middle_America_Trench,-85.21047404,9.071338588
T,Middle_America_Trench,-85.16423586,9.049436293
T,Middle_America_Trench,-85.13077402,9.03544316
T,Middle_America_Trench,-85.10339615,9.022666821
T,Middle_America_Trench,-85.07662668,9.009890482
T,Middle_America_Trench,-85.04377323,9.002589717
T,Middle_America_Trench,-85.0309969,8.99163857
T,Middle_America_Trench,-85.00726941,8.979470628
T,Middle_America_Trench,-84.968332,8.97277826
T,Middle_America_Trench,-84.94217092,8.961218716
T,Middle_America_Trench,-84.91905183,8.946617186
T,Middle_America_Trench,-84.89289076,8.930798861
T,Middle_America_Trench,-84.85273655,8.913155346
T,Middle_America_Trench,-84.8204915,8.902812595
T,Middle_America_Trench,-84.78885486,8.89551183
T,Middle_America_Trench,-84.74687546,8.885777477
T,Middle_America_Trench,-84.72801515,8.886994271
T,Middle_America_Trench,-84.70307087,8.877868315
T,Middle_America_Trench,-84.67995178,8.862049991
T,Middle_America_Trench,-84.6543991,8.842581284
T,Middle_America_Trench,-84.62762963,8.82250418
T,Middle_America_Trench,-84.59964336,8.801818679
T,Middle_America_Trench,-84.57591588,8.786000355
T,Middle_America_Trench,-84.55462198,8.769573634
T,Middle_America_Trench,-84.53211129,8.753755309
T,Middle_America_Trench,-84.51385937,8.742195765
T,Middle_America_Trench,-84.49074028,8.728202632
T,Middle_America_Trench,-84.47187997,8.715426293
T,Middle_America_Trench,-84.44754409,8.700824763
T,Middle_America_Trench,-84.4238166,8.685614836
T,Middle_America_Trench,-84.39765553,8.662495747
T,Middle_America_Trench,-84.3824456,8.647894217
T,Middle_America_Trench,-84.36480209,8.633901084
T,Middle_America_Trench,-84.33073185,8.607740009
T,Middle_America_Trench,-84.30943795,8.593746876
T,Middle_America_Trench,-84.28510207,8.579145346
T,Middle_America_Trench,-84.24738145,8.557851448
T,Middle_America_Trench,-84.21331121,8.534732359
T,Middle_America_Trench,-84.18167456,8.515872049
T,Middle_America_Trench,-84.15733868,8.505529299
T,Middle_America_Trench,-84.13665318,8.495186548
T,Middle_America_Trench,-84.10684172,8.473284253
T,Middle_America_Trench,-84.07398828,8.451381958
T,Middle_America_Trench,-84.03870125,8.43434684
T,Middle_America_Trench,-84.01010659,8.425220883
T,Middle_America_Trench,-83.9857707,8.420962104
T,Middle_America_Trench,-83.94865848,8.413052942
T,Middle_America_Trench,-83.88781877,8.423395692
T,Middle_America_Trench,-83.85618212,8.399059809
T,Middle_America_Trench,-83.82454548,8.384458279
T,Middle_America_Trench,-83.76613936,8.384458279
T,Middle_America_Trench,-83.69556529,8.379591102
T,Middle_America_Trench,-83.65906147,8.35282163
T,Middle_America_Trench,-83.60308894,8.318751393
T,Middle_America_Trench,-83.56658511,8.30901704
T,Middle_America_Trench,-83.52521411,8.277380392
T,Middle_America_Trench,-83.45707364,8.257911685
T,Middle_America_Trench,-83.29645681,8.267646038
T,Middle_America_Trench,-83.22831633,8.262778862
T,Middle_America_Trench,-83.17477739,8.209239918
T,Middle_America_Trench,-83.14557433,8.165435328
T,Middle_America_Trench,-83.11150409,8.097294854
T,Middle_America_Trench,-83.05796515,8.024287204
T,Middle_America_Trench,-83.01902773,7.995084144
T,Middle_America_Trench,-82.96062161,7.965881084
T,Middle_America_Trench,-82.86327808,7.922076494
T,Middle_America_Trench,-82.7756689,7.88313908
T,Middle_America_Trench,-82.70752843,7.819865783
T,Middle_America_Trench,-82.63938795,7.746858133
T,Middle_America_Trench,-82.57611466,7.659248953
T,Middle_America_Trench,-82.50797418,7.547303889
T,Middle_America_Trench,-82.39602912,7.381819882
T,Middle_America_Trench,-82.31328712,7.235804581
T,Middle_America_Trench,-82.21107641,7.138461048
T,Middle_America_Trench,-82.0455924,7.026515984
T,Middle_America_Trench,-81.9190458,6.963242687
T,Middle_America_Trench,-81.80710074,6.938906804
T,Middle_America_Trench,-81.69515568,6.890235037
T,Middle_America_Trench,-81.57834344,6.8561648
T,Middle_America_Trench,-81.40312508,6.84156327
T,Middle_America_Trench,-81.23277389,6.807493033
T,Middle_America_Trench,-81.08189141,6.82696174
T,Middle_America_Trench,-80.96994635,6.79775868
T,Middle_America_Trench,-80.88477076,6.79775868
T,Middle_America_Trench,-80.78499364,6.761254855
T,Middle_America_Trench,-80.62681039,6.717450265
T,Middle_America_Trench,-80.52459968,6.727184618
T,Middle_America_Trench,-80.44672486,6.722317441
T,Middle_America_Trench,-80.32504544,6.727184618
T,Middle_America_Trench,-80.25933856,6.749086913
T,Middle_America_Trench,-80.19606526,6.76855562
T,Middle_America_Trench,-80.12305761,6.78315715
T,Middle_America_Trench,-80.05978431,6.792891503
T,Middle_America_Trench,-79.98921025,6.822094563
T,Middle_America_Trench,-79.92350336,6.853731212
T,Middle_America_Trench,-79.88456595,6.892668625
T,Middle_America_Trench,-79.82129265,6.934039627
T,Middle_America_Trench,-79.78235524,6.95837551
D,Canoas,-82.85977822,8.572690613
D,Canoas,-82.85912239,8.56432879
D,Canoas,-82.8583026,8.552523863
D,Canoas,-82.85879447,8.54530974
D,Canoas,-82.85961426,8.538095618
D,Canoas,-82.86190966,8.529733795
D,Canoas,-82.86682838,8.515141593
D,Canoas,-82.87240293,8.503172709
D,Canoas,-82.87617395,8.494810885
D,Canoas,-82.87682978,8.493171312
D,Media,-82.93692014,8.306096007
D,Media,-82.93429682,8.297242311
D,Media,-82.93265725,8.291339848
D,Media,-82.93003393,8.283469896
D,Media,-82.92675478,8.276255774
D,Media,-82.92085232,8.264122932
D,Media,-82.91954066,8.253629663
D,Media,-82.91691734,8.247399285
D,Media,-82.91494986,8.241824736
D,Media,-82.91396611,8.236578102
D,Media,-82.91167071,8.221657986
D,Media,-82.91019509,8.214443863
D,Media,-82.90953926,8.19935979
D,Media,-82.90970322,8.188866521
D,Media,-82.90986718,8.181980313
D,Media,-82.91117884,8.173126618
D,Media,-82.91314633,8.163617093
D,Media,-82.91298237,8.156730886
D,Media,-82.91396611,8.138367666
D,Media,-82.91560568,8.130989586
D,Media,-82.91462194,8.120004446
D,Media,-82.9159336,8.107051817
D,Media,-82.91462194,8.080490731
D,Media,-82.91298237,8.070653291
D,Media,-82.91232654,8.055241303
D,Media,-82.91167071,8.043108461
D,Media,-82.91134279,8.03031979
U,Longitudinal_Boca_Chica,-82.90970322,8.623517383
U,Longitudinal_Boca_Chica,-82.89461915,8.619582408
U,Longitudinal_Boca_Chica,-82.88084673,8.614991603
U,Longitudinal_Boca_Chica,-82.87035346,8.610400798
U,Longitudinal_Boca_Chica,-82.85920437,8.607121651
U,Longitudinal_Boca_Chica,-82.84412029,8.605154163
U,Longitudinal_Boca_Chica,-82.82247793,8.597940041
U,Longitudinal_Boca_Chica,-82.80673802,8.592693407
U,Longitudinal_Boca_Chica,-82.79919599,8.59007009
U,Longitudinal_Boca_Chica,-82.79050625,8.588922388
U,Longitudinal_Boca_Chica,-82.7726349,8.582364095
U,Longitudinal_Boca_Chica,-82.76673244,8.580560565
U,Longitudinal_Boca_Chica,-82.75640312,8.575477888
U,Longitudinal_Boca_Chica,-82.74049926,8.573838315
U,Longitudinal_Boca_Chica,-82.72672685,8.568263766
U,Longitudinal_Boca_Chica,-82.71131486,8.562361302
U,Longitudinal_Boca_Chica,-82.68606543,8.557114668
U,Longitudinal_Boca_Chica,-82.67426051,8.553507607
U,Longitudinal_Boca_Chica,-82.66212766,8.546949314
U,Longitudinal_Boca_Chica,-82.64605985,8.54104685
U,Longitudinal_Boca_Chica,-82.63359909,8.540391021
U,Longitudinal_Boca_Chica,-82.61982667,8.53678396
U,Longitudinal_Boca_Chica,-82.6047426,8.531537325
U,Longitudinal_Boca_Chica,-82.58310023,8.528914008
U,Longitudinal_Boca_Chica,-82.56145787,8.526618606
U,Longitudinal_Boca_Chica,-82.54276673,8.51776491
U,Longitudinal_Boca_Chica,-82.50866361,8.504976239
U,Longitudinal_Boca_Chica,-82.49292371,8.49940169
U,Longitudinal_Boca_Chica,-82.47980712,8.493827141
U,Longitudinal_Boca_Chica,-82.46537888,8.48595719
U,Longitudinal_Boca_Chica,-82.45422978,8.481694299
U,Longitudinal_Boca_Chica,-82.43619447,8.478087238
U,Longitudinal_Boca_Chica,-82.42701286,8.475136006
U,Longitudinal_Boca_Chica,-82.41750334,8.47185686
U,Longitudinal_Boca_Chica,-82.40963339,8.470545201
S,Unnamed_Camacho,-82.37585818,8.258056511
S,Unnamed_Camacho,-82.36372534,8.255433194
S,Unnamed_Camacho,-82.35585539,8.254777365
S,Unnamed_Camacho,-82.33683634,8.250842389
S,Unnamed_Camacho,-82.32371975,8.247563243
S,Unnamed_Camacho,-82.30568444,8.24526784
S,Unnamed_Camacho,-82.27026966,8.232807083
S,Unnamed_Camacho,-82.2351828,8.222641729
S,Unnamed_Camacho,-82.22304995,8.218050924
S,Unnamed_Camacho,-82.19517721,8.206245997
S,Unnamed_Camacho,-82.16927195,8.196080643
S,Unnamed_Camacho,-82.15353205,8.188210692
S,Unnamed_Camacho,-82.13779215,8.182308228
S,Unnamed_Camacho,-82.12697096,8.179029082
S,Unnamed_Camacho,-82.12041267,8.17607785
S,Azuero,-81.65190462,7.956866909
S,Azuero,-81.63600076,7.945553854
S,Azuero,-81.61911316,7.937192031
S,Azuero,-81.60534074,7.931453524
S,Azuero,-81.59533934,7.924567317
S,Azuero,-81.58878105,7.919976512
S,Azuero,-81.5820588,7.915385707
S,Azuero,-81.56959804,7.907023883
S,Azuero,-81.56140018,7.902597036
S,Azuero,-81.55582563,7.899481847
S,Azuero,-81.54320092,7.89193981
S,Azuero,-81.5382822,7.889152535
S,Azuero,-81.53237973,7.886857133
S,Azuero,-81.52582144,7.884233816
S,Azuero,-81.51500026,7.878003437
S,Azuero,-81.50811405,7.874888248
S,Azuero,-81.5013918,7.87111723
S,Azuero,-81.49434163,7.867838083
S,Azuero,-81.48745543,7.864558937
S,Azuero,-81.48106109,7.858984388
S,Azuero,-81.47105969,7.849146948
S,Azuero,-81.46122225,7.841932826
S,Azuero,-81.45007316,7.833571003
S,Azuero,-81.43843219,7.825865009
S,Azuero,-81.42777496,7.817503185
S,Azuero,-81.41695378,7.810944892
S,Azuero,-81.40908383,7.804714514
S,Azuero,-81.39793473,7.795532904
S,Azuero,-81.3861298,7.788646696
S,Azuero,-81.37580049,7.783482041
S,Azuero,-81.36694679,7.776759791
S,Azuero,-81.35891288,7.769381711
S,Azuero,-81.35055106,7.76151176
S,Azuero,-81.34333694,7.75659304
S,Azuero,-81.3357949,7.750690576
S,Azuero,-81.32612142,7.743148539
S,Azuero,-81.31644794,7.735114631
S,Azuero,-81.30365927,7.726916764
S,Azuero,-81.28873915,7.718882856
S,Azuero,-81.27595048,7.711012904
S,Azuero,-81.25955475,7.703142953
S,Azuero,-81.24611025,7.695600916
S,Azuero,-81.23545302,7.688878666
S,Azuero,-81.22086082,7.681336629
S,Azuero,-81.18216689,7.659694262
S,Azuero,-81.09330202,7.614769956
S,Azuero,-80.99689512,7.572141052
S,Azuero,-80.96262804,7.557056978
S,Azuero,-80.95295455,7.558204679
S,Azuero,-80.94344503,7.554433661
S,Azuero,-80.93131219,7.548859112
S,Azuero,-80.91393271,7.537873971
S,Azuero,-80.9001603,7.530495892
S,Azuero,-80.88769954,7.525905087
S,Azuero,-80.87146776,7.518690965
S,Azuero,-80.85785931,7.511804757
S,Azuero,-80.85228476,7.505902294
S,Azuero,-80.83654486,7.496720683
S,Azuero,-80.82424806,7.490654263
S,Azuero,-80.81211521,7.486391372
S,Azuero,-80.79981841,7.481144738
S,Azuero,-80.7826029,7.473766658
S,Azuero,-80.76768278,7.46753628
S,Azuero,-80.75669764,7.460322158
S,Azuero,-80.7491556,7.456059267
S,Azuero,-80.73997399,7.451304505
S,Azuero,-80.72849698,7.443106639
S,Azuero1,-80.70508919,7.438904577
S,Azuero1,-80.69836309,7.435877834
S,Azuero1,-80.68877841,7.433860005
S,Azuero1,-80.68465867,7.431421796
S,Azuero1,-80.68079117,7.430076576
S,Azuero1,-80.67456953,7.427806519
S,Azuero1,-80.66927273,7.425956843
S,Azuero1,-80.6658256,7.424779776
S,Azuero1,-80.65859505,7.422761947
S,Azuero1,-80.65447532,7.421332652
S,Azuero1,-80.65102819,7.420239661
S,Azuero1,-80.646404,7.418389985
S,Azuero1,-80.64379764,7.417381071
S,Azuero1,-80.63993014,7.41696069
S,Azuero1,-80.63564225,7.416792537
S,Azuero1,-80.63110213,7.414186175
S,Azuero1,-80.62656202,7.411832042
S,Azuero2,-80.7078637,7.417801452
S,Azuero2,-80.700465,7.414102099
S,Azuero2,-80.69474782,7.411411661
S,Azuero2,-80.69003955,7.409057527
S,Azuero2,-80.68432237,7.404685565
S,Azuero2,-80.68095932,7.401322517
S,Azuero2,-80.67490583,7.395269031
S,Azuero2,-80.66885235,7.392914898
S,Azuero2,-80.66279886,7.390224459
S,Azuero2,-80.65977212,7.38887924
S,Azuero2,-80.65506385,7.388206631
S,Azuero2,-80.64833775,7.386188802
S,Azuero2,-80.63791231,7.383162059
S,Azuero2,-80.6305136,7.38114423
S,Azuero2,-80.62580533,7.378790097
S,Azuero2,-80.61739771,7.376099658
S,Azuero2,-80.61067162,7.372736611
S,Azuero2,-80.60360922,7.369709867
S,Azuero2,-80.59856465,7.368364648
S,Azuero2,-80.59452899,7.36634682
S,Azuero2,-80.58881181,7.363656381
S,Azuero2,-80.58578506,7.361638553
S,Azuero2,-80.58410354,7.360293333
S,Azuero2,-80.58006788,7.35861181
S,Azuero2,-80.5743507,7.356257676
S,Azuero2,-80.56896983,7.354576152
S,Azuero2,-80.56459786,7.352474247
S,Azuero2,-80.5602259,7.350456418
S,Azuero2,-80.55761954,7.349363428
S,Azuero2,-80.5545928,7.347681904
S,Azuero2,-80.55156605,7.346168532
S,Azuero2,-80.54820301,7.344823313
S,Azuero2,-80.54534441,7.34356217
S,Azuero2,-80.54172914,7.342132875
S,Azuero2,-80.53954316,7.341544342
S,Azuero2,-80.5358438,7.341460265
S,Azuero2,-80.52264384,7.342973637
S,Azuero2,-80.51558144,7.33893798
S,Azuero2,-80.50717382,7.335574932
S,Azuero2,-80.49977512,7.331539274
S,Azuero2,-80.4917038,7.326158398
S,Azuero2,-80.48127835,7.318087083
S,Azuero2,-80.47522487,7.314724035
S,Azuero2,-80.46580833,7.309006854
S,Azuero2,-80.45740071,7.302953368
S,Azuero2,-80.44596635,7.296227272
S,Azuero2,-80.43823134,7.289501176
S,Azuero2,-80.43251416,7.283111385
S,Azuero2,-80.42713328,7.278403118
S,Azuero2,-80.42309762,7.272349632
SN,Azuero3,80.86365689,7.565439253
SN,Azuero3,-80.85390406,7.563925881
SN,Azuero3,-80.84936394,7.563589576
SN,Azuero3,-80.84129263,7.563589576
SN,Azuero3,-80.8325487,7.562580662
SN,Azuero3,-80.82414108,7.559890224
SN,Azuero3,-80.8184239,7.558376852
SN,Azuero3,-80.80698954,7.555686414
SN,Azuero3,-80.79774116,7.554173042
SN,Azuero3,-80.7834482,7.551482604
SN,Azuero3,-80.77403167,7.548792166
SN,Azuero3,-80.75620751,7.539039327
SN,Azuero3,-80.7484725,7.535676279
SN,Azuero3,-80.73703814,7.532985841
SN,Azuero3,-80.72795791,7.529286488
SN,Azuero3,-80.7202229,7.527268659
SN,Azuero3,-80.71215159,7.524914526
SN,Azuero3,-80.69937201,7.522560392
SN,Azuero3,-80.69230961,7.519533649
SN,Azuero3,-80.68087524,7.516506906
SN,Azuero3,-80.67145871,7.513143858
SN,Azuero3,-80.65834282,7.51112603
SN,Azuero3,-80.65195303,7.509108201
SN,Azuero3,-80.64421802,7.506754068
SN,Azuero3,-80.63808046,7.503895477
SN,Azuero3,-80.62933653,7.497673838
SN,Azuero3,-80.61941554,7.491956657
SN,Azuero3,-80.61504358,7.488425457
SN,Azuero3,-80.60882194,7.483212733
SN,Azuero3,-80.59990987,7.474973265
SN,Azuero3,-80.59419268,7.471273913
SN,Azuero3,-80.58982072,7.46690195
SN,Azuero3,-80.58696213,7.462529988
SN,Azuero3,-80.58208571,7.457485416
SN,Azuero3,-80.57569592,7.452608997
SN,Azuero3,-80.56964244,7.449077797
SN,Azuero3,-80.56274819,7.443865073
SN,Azuero3,-80.55383611,7.436298215
SN,Azuero3,-80.54425142,7.427386138
SN,Azuero3,-80.53752533,7.421332652
SN,Azuero3,-80.53298521,7.416456233
SN,Azuero3,-80.52760434,7.411579813
SN,Azuero3,-80.52340053,7.40855307
SN,Azuero3,-80.51684258,7.402667736
SN,Azuero3,-80.51297508,7.399136536
SN,Azuero3,-80.50860312,7.396698326
SN,Azuero3,-80.50524007,7.395773488
SN,Azuero3,-80.49010635,7.391401526
SN,Azuero3,-80.48657515,7.389047393
SN,Azuero3,-80.48169873,7.384339126
SN,Azuero3,-80.47665416,7.379630859
SN,Azuero3,-80.4722822,7.376604116
SN,Azuero3,-80.46656502,7.371559544
SN,Azuero3,-80.46458923,7.370550629
SN,Azuero3,-80.46063765,7.366851277
SN,Azuero3,-80.4572746,7.363151924
SN,Azuero3,-80.45357525,7.359788876
SN,Azuero3,-80.45063258,7.357182514
SN,Azuero3,-80.44726953,7.35373539
SN,Azuero3,-80.44340203,7.349195276
SN,Azuero3,-80.44130012,7.346757066
S,Ricon_Hondo,-80.93734968,7.89064598
S,Ricon_Hondo,-80.93045543,7.891150437
S,Ricon_Hondo,-80.92423379,7.889637066
S,Ricon_Hondo,-80.91649878,7.888459999
S,Ricon_Hondo,-80.90624149,7.886105866
S,Ricon_Hondo,-80.90287844,7.887451085
S,Ricon_Hondo,-80.89531158,7.88644217
S,Ricon_Hondo,-80.89127592,7.885265104
S,Ricon_Hondo,-80.88421352,7.883919884
S,Ricon_Hondo,-80.87647851,7.883247275
S,Ricon_Hondo,-80.87025688,7.882238361
S,Ricon_Hondo,-80.86235371,7.881565751
S,Ricon_Hondo,-80.85529131,7.882238361
S,Ricon_Hondo,-80.84604293,7.881229446
